"dim_column_id","dim_table_id","ID","Name","Usage","OrderBy","IsKeyColumn","NameColumn_DataType","NameColumn_DataSize","NameColumn_NullProcessing","NameColumn_TableName","NameColumn_ColumnName"
"346","16","IN CAHPS CMS 22","Inpatient - IN - Left Hospital  - Staff Discuss Symptoms- Problems to Look For","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_22CL"
"347","16","IN CAHPS CMS 23","Inpatient - IN - Overall Experience - Facility Rating","Regular","Key","False","","","","",""
"348","16","IN CAHPS CMS 24","Inpatient - IN - Overall Experience - Facility Recommendation","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_24"
"349","16","IN CAHPS CMS 25","Inpatient - IN - About - Overall Rating of Health","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_25"
"350","16","IN CAHPS CMS 26","Inpatient - IN - About - Overall Rating of Mental or Emotional Health","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_26"
"351","16","IN CAHPS CMS 27","Inpatient - IN - About - Highest Level of Education","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_27"
"352","16","IN CAHPS CMS 28","Inpatient - IN - About - Origin or Descent","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_28"
"353","16","IN CAHPS CMS 29A","Inpatient - IN - About - Race-A","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_29A"
"354","16","IN CAHPS CMS 29B","Inpatient - IN - About - Race-B","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_29B"
"355","16","IN CAHPS CMS 29C","Inpatient - IN - About - Race-C","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_29C"
"356","16","IN CAHPS CMS 29D","Inpatient - IN - About - Race-D","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_29D"
"357","16","IN CAHPS CMS 29E","Inpatient - IN - About - Race-E","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_29E"
"358","16","IN CAHPS CMS 3","Inpatient - IN - Nurses - Explain in a Way You Understand","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_3"
"359","16","IN CAHPS CMS 30","Inpatient - IN - About - Mainly Spoken Language at Home","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_30"
"360","16","IN CAHPS CMS 33","Inpatient - IN - Hospital Experience - Staff discuss purpose for New Medicine","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_33CL"
"361","16","IN CAHPS CMS 34","IN CAHPS CMS 34","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_34"
"362","16","IN CAHPS CMS 37","Inpatient - IN - Nurses - Call Button Help As Soon As Wanted","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_37CL"
"363","16","IN CAHPS CMS 38","Inpatient - IN - Understanding Care - Staff Took Preferences Into Account","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_38"
"364","16","IN CAHPS CMS 39","Inpatient - IN - Understanding Care - Good Understanding For Managing Health","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_39"
"365","16","IN CAHPS CMS 40","Inpatient - IN - Understanding Care - Understood Purpose of Taking Medications","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_40"
"366","16","IN CAHPS CMS 41","Inpatient - IN - About - Admitted Through Emergency Room","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_41"
"367","16","IN CAHPS CMS 6","Inpatient - IN - Doctors - Treat With Courtesy and Respect","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_6"
"368","16","IN CAHPS CMS 7","Inpatient - IN - Doctors - Listen Carefully to You","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_7"
"369","16","IN CAHPS CMS 8","Inpatient - IN - Doctors - Explain in a Way You Understand","Regular","Key","False","WChar","256","","InpatientDim","IN_CAHPS_CMS_8"
"370","16","IN ANALYSIS A1","Inpatient - IN - Admission - Speed of  Process","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_A1"
"371","16","IN ANALYSIS A2","Inpatient - IN - Admission - Courtesy of Person Admitting","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_A2"
"372","16","IN ANALYSIS D1","Inpatient - IN - Discharge - Felt Ready for Discharge","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_D1"
"373","16","IN ANALYSIS D2","Inpatient - IN - Discharge - Speed of Process","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_D2"
"374","16","IN ANALYSIS D3","Inpatient - IN - Discharge - Instructions Given For Home Care","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_D3"
"375","16","IN ANALYSIS E1","IN ANALYSIS E1","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_E1"
"376","16","IN ANALYSIS E2","IN ANALYSIS E2","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_E2"
"377","16","IN ANALYSIS E4","IN ANALYSIS E4","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_E4"
"378","16","IN ANALYSIS E7","IN ANALYSIS E7","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_E7"
"379","16","IN ANALYSIS I1","Inpatient - IN - Personal Issues - Staff Concern For Privacy","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_I1"
"380","16","IN ANALYSIS I3","Inpatient - IN - Personal Issues - Pain Well Controlled","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_I3"
"381","16","IN ANALYSIS I4","Inpatient - IN - Personal Issues - Staff Addressed Emotional Needs","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_I4"
"382","16","IN ANALYSIS I5","Inpatient - IN - Personal Issues - Staff Response to Concerns-Complaints","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_I5"
"383","16","IN ANALYSIS I6","Inpatient - IN - Personal Issues - Staff Include You in Decision For Treatment","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_I6"
"384","16","IN ANALYSIS L2","IN ANALYSIS L2","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_L2"
"385","16","IN ANALYSIS L3","IN ANALYSIS L3","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_L3"
"386","16","IN ANALYSIS L5","IN ANALYSIS L5","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_L5"
"387","16","IN ANALYSIS L6","IN ANALYSIS L6","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_L6"
"388","16","IN ANALYSIS L8","IN ANALYSIS L8","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_L8"
"389","16","IN ANALYSIS M2","Inpatient - IN - Meals - Temperature of the Food","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_M2"
"390","16","IN ANALYSIS M3","Inpatient - IN - Meals - Quality of the Food","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_M3"
"391","16","IN ANALYSIS M4","Inpatient - IN - Meals - Courtesy of Food Service","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_M4"
"392","16","IN ANALYSIS N1","Inpatient - IN - Nurses - Friendliness-Courtesy","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N1"
"393","16","IN ANALYSIS N2","Inpatient - IN - Nurses - Prompt Response to Call Button","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N2"
"394","16","IN ANALYSIS N3","Inpatient - IN - Nurses - Attitude Toward Requests","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N3"
"395","16","IN ANALYSIS N4","Inpatient - IN - Nurses - Attention to Special or Personal Needs","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N4"
"396","16","IN ANALYSIS N5","Inpatient - IN - Nurses - Kept You Well Informed","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N5"
"397","16","IN ANALYSIS N6","Inpatient - IN - Nurses - Skills","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_N6"
"398","16","IN ANALYSIS O2","Inpatient - IN - Overall Assessment - Staff Worked Well Together","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_O2"
"399","16","IN ANALYSIS O3","Inpatient - IN - Overall Assessment - Facility Recommendation","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_O3"
"400","16","IN ANALYSIS O4","Inpatient - IN - Overall Assessment - Facility Rating","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_O4"
"401","16","IN ANALYSIS P1","Inpatient - IN - Physician - Time Spent","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_P1"
"402","16","IN ANALYSIS P2","Inpatient - IN - Physician - Concern Questions or Worries","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_P2"
"403","16","IN ANALYSIS P3","Inpatient - IN - Physician - Kept You Well Informed","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_P3"
"404","16","IN ANALYSIS P4","Inpatient - IN - Physician - Friendliness-Courtesy","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_P4"
"405","16","IN ANALYSIS P5","Inpatient - IN - Physician - Skill","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_P5"
"406","16","IN ANALYSIS Q11822 1","Inpatient - IN - Overall Assessment - Teamwork Between Doctors Nurses and Staff","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_Q11822_1"
"407","16","IN ANALYSIS R1","Inpatient - IN - Room - Pleasantness of Decor","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_R1"
"408","16","IN ANALYSIS R2","Inpatient - IN - Room - Cleanliness","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_R2"
"409","16","IN ANALYSIS R3","Inpatient - IN - Room - Courtesy of  Environmental Staff","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_R3"
"410","16","IN ANALYSIS R4","Inpatient - IN - Room - Temperature","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_R4"
"411","16","IN ANALYSIS R5","Inpatient - IN - Room - Noise Level In-Around","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_R5"
"412","16","IN ANALYSIS T1","Inpatient - IN - Tests-Treatments - Waiting Time","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_T1"
"413","16","IN ANALYSIS T3","Inpatient - IN - Tests-Treatments - Explanation","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_T3"
"414","16","IN ANALYSIS T5","Inpatient - IN - Tests-Treatments - Courtesy of The Person Who Drawn Blood","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_T5"
"415","16","IN ANALYSIS T7","Inpatient - IN - Tests-Treatments - Courtesy of The Person Who Started IV","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_T7"
"416","16","IN ANALYSIS V2","Inpatient - IN - Visitor-Family - Accommodations-Comfort","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_V2"
"417","16","IN ANALYSIS V3","Inpatient - IN - Visitor-Family - Staff Attitude Toward Visitors","Regular","Key","False","WChar","9","","InpatientDim","IN_ANALYSIS_V3"
"418","16","READMISSION INDX ADMSN IND","Inpatient - Readmission - Index Admission Indicator","Regular","Name","False","","","","",""
"419","16","READMISSION READMSN IND","Inpatient - Readmission - Readmission Indicator","Regular","Name","False","","","","",""
"420","16","READMISSION PLN UNPLN","Inpatient - Readmission - Planned-Unplanned","Regular","Name","False","","","","",""
"421","16","PX IND","Inpatient - IN - Surveyed","Regular","Name","False","","","","",""
"422","16","READMISSION AMI IND","Inpatient - Readmission - Focus Group - AMI","Regular","Name","False","","","","",""
"423","16","READMISSION HF IND","Inpatient - Readmission - Focus Group - HF","Regular","Name","False","","","","",""
"424","16","READMISSION COPD IND","Inpatient - Readmission - Focus Group - COPD","Regular","Name","False","","","","",""
"425","16","READMISSION PNEU IND","Inpatient - Readmission - Focus Group - Pneumonia","Regular","Name","False","","","","",""
"426","16","READMISSION CABG IND","Inpatient - Readmission - Focus Group - CABG","Regular","Name","False","","","","",""
"427","16","READMISSION THATKA IND","Inpatient - Readmission - Focus Group - THA-TKA","Regular","Name","False","","","","",""
"428","16","READMISSION SEPSIS IND","Inpatient - Readmission - Focus Group - Sepsis","Regular","Name","False","","","","",""
"429","17","LAB STS CD SK","Lab Component Result - Lab Status","Key","Key","True","WChar","255","","LabComponentResultFactLabStatusDim","CD_DESC"
"430","18","RSLT FLG CD SK","Lab Component Result - Result Flag","Key","Key","True","WChar","255","","LabComponentResultFactResultFlagDim","CD_DESC"
"431","19","CMPNT SK","Lab Component","Key","Key","True","","","","",""
"432","19","COMP NAME","Lab Component - Name","Regular","Key","False","","","","",""
"433","19","CMPNT TYPE CDS","Lab Component - Type","Regular","Key","False","WChar","255","","LabComponentTypeDim","CMPNT_TYPE_NM"
"434","20","LAB TST SK","Lab Order","Key","Key","True","","","","",""
"435","20","ORDR PRTY CDS","Lab Order - Order Priority","Regular","Key","False","WChar","255","","LabTestOrderPriorityDim","ORDR_PRTY_DESC"
"436","20","ORDR SRC TYPE CDS","Lab Order - Source Type","Regular","Key","False","WChar","255","","LabTestOrderSourceTypeDim","ORDR_SRC_TYPE_DESC"
"437","20","CNCL RSN CDS","Lab Order - Cancellation Reason","Regular","Key","False","WChar","255","","LabTestCancellationReasonDim","CNCL_RSN_DESC"
"438","20","ABNRML IND","Lab Order - Indicator - Abnormal","Regular","Name","False","WChar","3","","LabTestDim","ABNRML_IND"
"439","20","CRTCL IND","Lab Order - Indicator - Critical","Regular","Name","False","WChar","3","","LabTestDim","CRTCL_IND"
"440","20","CORR IND","Lab Order - Indicator - Correction","Regular","Name","False","WChar","3","","LabTestDim","CORR_IND"
"441","20","HI PRTY IND","Lab Order - Indicator - High Priority","Regular","Name","False","WChar","3","","LabTestDim","HI_PRTY_IND"
"442","20","SPCMN SRC CDS","Lab Order - Specimen Source","Regular","Name","False","WChar","255","","LabTestSpecimenSourceDim","SPCMN_SRC_DESC"
"443","20","SPCMN TYPE CDS","Lab Order - Specimen Type","Regular","Name","False","WChar","255","","LabTestSpecimenTypeDim","SPCMN_TYPE_DESC"
"444","20","VRFCTN STS CDS","Lab Order - Verification Status","Regular","Name","False","WChar","255","","LabTestVerificationStatusDim","VRFCTN_STS_DESC"
"445","20","TST CDS","Lab Order - Name","Regular","Name","False","WChar","280","","LabTestNameDim","TEST_NAME"
"446","20","ORDR TYPE CDS","Lab Order - Order Type","Regular","Name","False","WChar","50","","LabTestOrderType","ORDR_TYPE_DESC"
"447","21","LAB SK","Lab","Key","Key","True","WChar","","","LabDim","LAB_SK"
"448","21","LAB NAME","Lab - Name","Regular","Key","False","WChar","513","","LabDim","LAB_NAME"
"449","21","LAB CITY","Lab - City","Regular","Name","False","WChar","255","","LabDim","LAB_CITY"
"450","21","LAB PSTL CDS","Lab - Zip Code","Regular","Name","False","WChar","15","","LabDim","LAB_PSTL_CDS"
"451","21","LAB ST ABBR","Lab - State","Regular","Name","False","WChar","80","","LabDim","LAB_ST_ABBR"
"452","22","Measure Dim ID","Measure - Name","Key","Key","True","WChar","4000","","qps_Dim_Measure","Measure"
"453","22","Source ID","Measure - Source","Regular","Key","False","WChar","4000","","QualityMeasureSourceDim","Source_Name"
"454","23","ADMN ACTN CDS SK","Medication - Administration - Action","Key","Key","True","WChar","255","","MedicationAdministrationActionDim","ADMN_ACTN_DESC"
"455","24","MDCTN ORDR SK","Medication Order","Key","Key","True","WChar","255","","MedicationOrderDim","SRC_ORDR_ID"
"456","24","FREQ CDS","Medication Order - Frequency","Regular","Name","False","","","","",""
"457","24","RT CDS","Medication Order - Route","Regular","Name","False","WChar","255","","MedicationOrderRouteDim","RT_DESC"
"458","24","QTY UNT CDS","Medication Order - Quantity Unit","Regular","Name","False","WChar","255","","MedicationOrderQuantityUnitDim","QTY_UNT_DESC"
"459","24","DOSE UNT CDS","Medication Order - Dose Unit","Regular","Name","False","WChar","255","","MedicationOrderDoseUnitDim","DOSE_UNT_DESC"
"460","24","CLCLTD DOSE UNT CDS","Medication Order - Calculated Dose Unit","Regular","Name","False","WChar","255","","MedicationOrderCalculatedDoseUnitDim","CLCLTD_DOSE_UNT_DESC"
"461","24","ORDR SRC CDS","Medication Order - Source","Regular","Name","False","WChar","255","","MedicationOrderSourceDim","ORDR_SRC_DESC"
"462","24","ORDR CLASS CDS","Medication Order - Class","Regular","Name","False","WChar","255","","MedicationOrderClassDim","ORDR_CLASS_DESC"
"463","24","ORDR MODE CDS","Medication Order - Mode","Regular","Name","False","WChar","255","","MedicationOrderModeDim","ORDR_MODE_DESC"
"464","24","ORDR PRTY CDS","Medication Order - Priority","Regular","Name","False","WChar","255","","MedicationOrderPriorityDim","ORDR_PRTY_DESC"
"465","24","ORDR SET SRC CDS","Medication Order - Set Source","Regular","Name","False","WChar","255","","MedicationOrderSetSourceDim","ORDR_SET_SRC_NM"
"466","24","PRN RSN 1","Medication Order - Primary Reason","Regular","Name","False","","","","",""
"467","24","INDC FOR USE 1","Medication Order - Indication for Use","Regular","Name","False","","","","",""
"468","24","CPOE IND","Medication Order - CPOE","Regular","Name","False","","","","",""
"469","24","DSPNS AS WRTN IND","Medication Order - Dispense as Written","Regular","Name","False","","","","",""
"470","24","ORDRD AS NONFORM IND","Medication Order - Ordered as Non-formulary","Regular","Name","False","","","","",""
"471","24","VRFD AS NONFORM IND","Medication Order - Verified as Non-formulary","Regular","Name","False","","","","",""
"472","24","AUTOMAT VRFD IND","Medication Order - Automatically Verified","Regular","Name","False","","","","",""
"473","24","VRBL IND","Medication Order - Ordered Verbal","Regular","Name","False","","","","",""
"474","24","REQR COSIG IND","Medication Order - Requires Cosign","Regular","Name","False","","","","",""
"475","24","COSIG IND","Medication Order - Cosign","Regular","Name","False","","","","",""
"476","24","VRBL SGN IND","Medication Order - Signed Verbal","Regular","Name","False","","","","",""
"477","25","MDCTN SK","Medication - Name","Key","Name","True","WChar","255","ZeroOrBlank","MedicationDim","MDCTN_NM"
"478","25","MDCTN NM","Medication - Generic Name","Regular","Name","False","","","","",""
"479","25","THRPC CLASS CDS","Medication - Therapeutic Class","Regular","Name","False","WChar","255","","MedicationTherapeuticClassDim","THRPC_CLASS_DESC"
"480","25","PHARM CLASS CDS","Medication - Pharmacological Class","Regular","Name","False","WChar","255","","MedicationPharmacologicalClassDim","PHARM_CLASS_DESC"
"481","25","PHARM SUBCLS CDS","Medication - Pharmacological Subclass","Regular","Name","False","WChar","255","","MedicationPharmacologicalSubclassDim","PHARM_SUBCLS_DESC"
"482","25","MDCTN FORM CDS","Medication - Form","Regular","Name","False","WChar","255","","MedicationFormDim","MDCTN_FORM_DESC"
"483","25","ADMN RT CDS","Medication - Administration Route","Regular","Name","False","WChar","255","","MedicationAdministrationRouteDim","ADMN_RT_DESC"
"484","25","DEA CLASS CDS","Medication - Drug Enforcement Agency Class","Regular","Name","False","WChar","255","","MedicationDEAClassDim","DEA_CLASS_DESC"
"485","25","CNTLD SUBSTN IND","Medication - Controlled Substance Indicator","Regular","Name","False","WChar","3","","MedicationDim","CNTLD_SUBSTN_IND"
"486","26","MDCTN ORDR SK","Medication Order","Key","Key","True","WChar","","","MedicationOrderDim","MDCTN_ORDR_SK"
"487","26","FREQ CDS","Medication Order - Frequency","Regular","Key","False","WChar","255","","MedicationOrderFrequencyDim","FREQ_DESC"
"488","26","RT CDS","Medication Order - Route","Regular","Key","False","WChar","255","","MedicationOrderRouteDim","RT_DESC"
"489","26","CLCLTD DOSE UNT CDS","Medication Order - Calculated Dose Unit","Regular","Key","False","WChar","255","","MedicationOrderCalculatedDoseUnitDim","CLCLTD_DOSE_UNT_DESC"
"490","26","ORDR SRC CDS","Medication Order - Source","Regular","Key","False","WChar","255","","MedicationOrderSourceDim","ORDR_SRC_DESC"
"491","26","ORDR CLASS CDS","Medication Order - Class","Regular","Key","False","WChar","255","","MedicationOrderClassDim","ORDR_CLASS_DESC"
"492","26","ORDR MODE CDS","Medication Order - Mode","Regular","Key","False","WChar","255","","MedicationOrderModeDim","ORDR_MODE_DESC"
"493","26","ORDR PRTY CDS","Medication Order - Priority","Regular","Key","False","WChar","255","","MedicationOrderPriorityDim","ORDR_PRTY_DESC"
"494","26","ORDR SET SRC CDS","Medication Order - Set Source","Regular","Key","False","WChar","255","","MedicationOrderSetSourceDim","ORDR_SET_SRC_NM"
"495","26","QTY UNT CDS","Medication Order - Quantity Unit","Regular","Name","False","WChar","255","","MedicationOrderQuantityUnitDim","QTY_UNT_DESC"
"496","26","DOSE UNT CDS","Medication Order - Dose Unit","Regular","Name","False","WChar","255","","MedicationOrderDoseUnitDim","DOSE_UNT_DESC"
"497","26","CPOE IND","Medication Order - CPOE","Regular","Name","False","WChar","","","MedicationOrderDim","CPOE_IND"
"498","26","DSPNS AS WRTN IND","Medication Order - Dispense as Written","Regular","Name","False","WChar","","","MedicationOrderDim","DSPNS_AS_WRTN_IND"
"499","26","ORDRD AS NONFORM IND","Medication Order - Ordered as Nonformulary","Regular","Name","False","WChar","","","MedicationOrderDim","ORDRD_AS_NONFORM_IND"
"500","26","VRFD AS NONFORM IND","Medication Order - Verified as Nonformulary","Regular","Name","False","WChar","","","MedicationOrderDim","VRFD_AS_NONFORM_IND"
"501","26","AUTOMAT VRFD IND","Medication Order - Automatically Verified","Regular","Name","False","WChar","","","MedicationOrderDim","AUTOMAT_VRFD_IND"
"502","26","VRBL IND","Medication Order - Verbal","Regular","Name","False","WChar","","","MedicationOrderDim","VRBL_IND"
"503","26","REQR COSIG IND","Medication Order - Requires Cosign","Regular","Name","False","WChar","","","MedicationOrderDim","REQR_COSIG_IND"
"504","26","COSIG IND","Medication Order - Cosign","Regular","Name","False","WChar","","","MedicationOrderDim","COSIG_IND"
"505","27","ENCNT SK","Outpatient","Key","Key","True","","","","",""
"506","27","APPT CNF STT CDS","Outpatient - Appointment Confirmation Status","Regular","Key","False","WChar","255","","OutpatientAppointmentConfirmation","APPT_CNF_STT_NM"
"507","27","APPT STTS CDS","Outpatient - Appointment Status","Regular","Key","False","WChar","255","","OutpatientAppointmentStatusDim","APPT_STTS_NM"
"508","27","ADMT CNF STT CDS","Outpatient - Arrival Confirmation Status","Regular","Key","False","WChar","255","","OutpatientAdmitConfirmationStatusDim","ADMT_CNF_STT_NM"
"509","27","VST FNNCL CLSS CDS","Outpatient - Financial Class","Regular","Key","False","WChar","255","","OutpatientFinancialClassDim","VST_FNNCL_CLSS_NM"
"510","27","CNCL RSN CDS","Outpatient - Reason for Cancellation","Regular","Key","False","WChar","255","","OutpatientCancellationReasonDim","CNCL_RSN_NM"
"511","27","AGE DYS AT ENCNT","Outpatient - Age at Outpatient Visit - Days","Regular","Key","False","","","","",""
"512","27","AGE MNTHS AT ENCNT","Outpatient - Age at Outpatient Visit - Months","Regular","Key","False","","","","",""
"513","27","AGE YRS AT ENCNT","Outpatient - Age at Outpatient Visit - Years","Regular","Key","False","","","","",""
"514","27","MDCTN RVWD IND","Outpatient - Medication Reviewed","Regular","Name","False","","","","",""
"515","27","PRBLM LST RVWD","Outpatient - Problem-list Reviewed","Regular","Name","False","","","","",""
"516","27","AVS PRNTD IND","Outpatient - After-Visit-Summary Printed","Regular","Name","False","","","","",""
"517","27","ALLRG RVWD IND","Outpatient - Allergies Reviewed","Regular","Name","False","","","","",""
"518","27","CLSD IND","Outpatient - Visit Closed","Regular","Name","False","","","","",""
"519","27","APPT CMPLT IND","Outpatient - Appointment Completed","Regular","Name","False","","","","",""
"520","27","WLKN IND","Outpatient - Walk-in","Regular","Name","False","","","","",""
"521","27","RFRRL RQRD IND","Outpatient - Referral Required","Regular","Name","False","","","","",""
"522","27","AS ANALYSIS C185","Outpatient - AS - Nurses - Helpfulness of Procedure Information","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_C185"
"523","27","AS ANALYSIS C186","Outpatient - AS - Nurses - Response to Concerns or Questions","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_C186"
"524","27","AS ANALYSIS C3","Outpatient - AS - Nurses - Concern for Comfort","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_C3"
"525","27","AS ANALYSIS D2","Outpatient - AS - Doctor - Explanation of Procedure","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_D2"
"526","27","AS ANALYSIS D3","Outpatient - AS - Doctor - Information about Procedure Given","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_D3"
"527","27","AS ANALYSIS D98","Outpatient - AS - Doctor - Response to Concerns or Questions","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_D98"
"528","27","AS ANALYSIS D99","Outpatient - AS - Doctor - Explanation of Procedure Importance","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_D99"
"529","27","AS ANALYSIS Q11822 1","Outpatient - AS - Overall Assessment - Overall Teamwork of Staff","Regular","Key","False","WChar","9","","OutpatientDim","AS_ANALYSIS_Q11822_1"
"530","27","AS CAHPS OSC 1","Outpatient - AS - Before Procedure - Information Given","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_1"
"531","27","AS CAHPS OSC 10","Outpatient - AS - Communication - Given Anesthesia","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_10"
"532","27","AS CAHPS OSC 11CL","Outpatient - AS - Communication - Understandable Explanation Anesthesia","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_11CL"
"533","27","AS CAHPS OSC 12CL","Outpatient - AS - Communication - Understandable Explanation Anesthesia Side-Effects","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_12CL"
"534","27","AS CAHPS OSC 13","Outpatient - AS - Communication - Given Written Discharge Instructions","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_13"
"535","27","AS CAHPS OSC 14","Outpatient - AS - Recovery - Prepared for Expectations","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_14"
"536","27","AS CAHPS OSC 15","Outpatient - AS - Recovery - Given Pain Information","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_15"
"537","27","AS CAHPS OSC 16","Outpatient - AS - Recovery - Pain from Procedure","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_16"
"538","27","AS CAHPS OSC 17","Outpatient - AS - Recovery - Given Nausea and Vomiting Information","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_17"
"539","27","AS CAHPS OSC 18","Outpatient - AS - Recovery - Nausea and Vomiting from Procedure","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_18"
"540","27","AS CAHPS OSC 19","Outpatient - AS - Recovery - Given Bleeding Information","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_19"
"541","27","AS CAHPS OSC 2","Outpatient - AS - Before Procedure - Instruction Given","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_2"
"542","27","AS CAHPS OSC 20","Outpatient - AS - Recovery - Bleeding from Procedure","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_20"
"543","27","AS CAHPS OSC 21","Outpatient - AS - Recovery - Given Infection Information","Regular","Key","False","WChar","256","","OutpatientDim","AS_CAHPS_OSC_21"
